530.450	-817.877	2740.594
533.306	-170.729	2755.288
495.441	-995.667	2508.605
472.623	553.345	2346.186
563.915	-538.096	2745.563
583.545	-891.973	2736.051
537.072	-463.757	2518.123
464.575	569.567	2178.128
592.281	-1253.979	2726.608
599.126	24.843	2758.007
603.881	-1072.949	2730.399
555.489	-719.856	2511.575
481.165	431.490	2175.438
630.295	-192.217	2751.580
704.058	-330.190	3021.561
658.679	-805.226	2734.253
564.530	492.532	2343.341
687.420	297.312	2762.974
592.615	566.836	2344.712
643.720	-699.039	2507.855
651.294	473.220	2537.280
602.887	711.512	2348.787
611.354	613.336	2345.614
741.734	-1059.070	2722.348
768.525	-375.225	2741.237
773.838	264.317	2760.149
610.686	591.041	2178.281
791.590	-181.050	2746.202
804.052	13.882	2751.757
684.309	492.190	2341.923
814.215	-51.182	2749.418
820.217	-557.273	2733.301
835.279	-94.480	2747.341
859.149	-913.556	2720.055
859.432	-876.339	2720.901
789.409	-745.871	2499.211
790.286	-662.926	2502.031
881.908	264.035	2757.548
748.874	510.571	2341.561
696.908	681.535	2179.062
893.352	-663.235	2726.121
712.625	508.464	2174.563
778.100	687.480	2346.104
925.557	307.575	2757.931
849.497	-559.409	2501.923
748.287	672.727	2178.463
748.758	724.779	2179.830
968.319	-577.120	2725.204
842.479	668.603	2344.946
842.878	705.959	2346.052
843.834	767.048	2348.799
997.754	57.139	2747.006
789.573	516.841	2173.822
1004.559	-234.356	2736.037
1005.857	-137.457	2739.566
1010.807	-555.363	2723.799
1023.576	-395.135	2729.184
1037.960	-126.624	2738.712
1047.827	-180.451	2736.265
1051.256	57.088	2745.208
969.564	-273.946	2506.074
990.953	582.817	2535.463
1114.818	24.563	2741.704
1255.874	-221.603	3001.253
1265.910	-303.988	2996.981
1167.315	-18.668	2737.978
1072.362	82.023	2515.258
1082.113	668.548	2538.184
1456.303	-330.567	3323.622
1319.986	56.676	3012.509
1207.983	-115.592	2732.232
1071.691	621.028	2340.393
1280.838	-169.121	2726.687
1285.854	51.467	2737.422
1462.242	-291.281	2987.409
1248.212	91.690	2509.669
1372.247	-280.885	2715.889
1379.977	-429.822	2710.168
1524.731	-523.940	2971.376
1286.661	71.822	2507.412
1657.907	-620.674	2958.035
1713.431	-625.473	2953.112
1734.231	-671.046	2948.857
1300.061	-399.878	2125.060
1356.453	-415.928	2121.465
518045.280	-26534.717	-964744.795
-1268.350	-1225.856	2737.026
-1246.167	-1132.805	2731.010
-865.570	6.944	2027.825
-1181.980	-251.075	2678.104
-912.134	159.814	2146.476
-848.258	205.753	2017.409
-1163.738	-1142.105	2730.390
-1154.760	-488.706	2691.991
512.815	-100.261	-706.508
-1143.246	-387.405	2686.101
-1141.916	-291.381	2680.433
-1139.308	-94.899	2669.009
-886.935	271.651	2140.979
-1135.933	-600.305	2698.539
-879.315	239.748	2142.866
-1002.103	-511.785	2497.002
-1197.583	-103.193	2901.666
-1082.974	-427.785	2688.708
-1079.948	-175.379	2674.393
-1182.560	-649.294	2933.865
-1072.362	-387.301	2686.459
-1070.692	-1120.415	2727.694
350.287	-187.023	-413.928
-758.061	250.821	2017.005
-1039.972	-205.575	2676.490
-1036.580	-823.686	2710.760
-1034.815	-660.878	2701.754
-1134.542	-1306.870	2971.197
-1029.940	-1160.883	2729.246
-1027.436	-925.600	2716.283
-1242.616	-52.777	3177.710
-672.319	246.463	1906.210
-998.264	-1053.249	2723.466
-986.150	-894.645	2714.130
-1056.655	-284.468	2913.351
-959.272	-205.516	2677.169
-1049.962	-726.324	2937.609
-861.501	-511.362	2496.938
-938.200	-104.857	2672.017
-926.130	-1057.251	2721.891
311.835	-66.883	-398.252
-914.852	-934.764	2715.357
-496.233	280.856	1637.650
-889.195	-275.991	2681.287
-871.025	-548.680	2695.198
-673.727	-96.605	2163.037
-831.425	-700.427	2702.559
-454.136	319.857	1636.817
-749.772	-623.016	2502.025
-441.831	397.662	1633.718
-787.723	-205.370	2678.238
-777.042	-104.769	2673.446
-576.524	31.898	2158.099
-462.773	256.101	1809.569
-818.120	-1012.754	2949.341
-805.344	-713.881	2934.815
-726.614	-94.690	2673.330
-365.126	264.610	1567.863
-687.293	-316.005	2683.667
-686.317	-94.668	2673.593
-528.332	35.932	2158.572
-649.191	-921.881	2710.535
-649.035	-881.372	2708.735
-648.452	-729.608	2701.997
-648.199	-673.987	2699.421
-646.134	-124.792	2675.166
-627.803	-638.542	2697.749
-682.432	-470.835	2922.581
-609.214	-1154.439	2719.858
-608.308	-880.958	2708.017
-605.688	-84.576	2673.601
-660.559	-536.770	2925.329
-595.965	-195.119	2678.395
-588.947	-1204.783	2721.492
-575.967	-255.432	2680.981
-504.513	37.476	2472.723
-361.471	352.742	1907.478
-547.328	-900.529	2707.727
-545.433	-154.864	2676.792
-322.639	262.922	1811.585
-571.544	-267.348	2913.480
-506.039	-597.507	2694.706
-485.921	-667.915	2697.272
-538.867	-459.359	2921.077
-475.043	-245.226	2680.456
-466.086	-919.787	2706.866
-505.887	-525.119	2923.384
-495.215	-755.783	2932.272
-424.506	-154.755	2676.905
-384.026	-96.783	2478.558
-414.811	-461.209	2688.523
-414.685	-365.703	2684.859
-414.565	-265.222	2681.070
-404.829	-576.806	2692.696
-440.541	-1283.021	2951.074
-395.065	-908.852	2704.912
-270.428	101.127	2030.729
-374.898	-1019.353	2708.509
-363.996	-54.338	2673.226
-122.702	200.175	1341.098
-354.006	-154.687	2676.854
-344.207	-576.459	2691.894
-344.072	-365.503	2684.364
-343.989	-234.976	2679.706
-334.447	-1159.602	2712.437
-373.861	-985.177	2938.198
-626.516	1312.588	4448.839
-340.520	-447.663	2918.706
-283.676	-686.535	2694.781
-273.627	-907.336	2702.044
-273.619	-867.171	2700.689
-273.576	-646.301	2693.246
-307.476	-228.561	2910.948
-223.130	-1137.366	2708.231
-213.055	-866.441	2699.235
-213.078	-635.826	2691.863
-202.965	-906.416	2700.257
-142.564	416.762	2148.862
-192.828	-1226.967	2710.084
-197.511	-857.025	2929.396
-162.649	-905.878	2699.199
-162.702	-715.586	2693.390
-162.797	-384.982	2683.309
-125.398	4.492	2307.618
-68.837	306.504	1813.787
-132.391	-1045.547	2702.547
-99.584	103.247	2304.392
-122.711	-54.235	2673.143
-52.177	232.568	2027.926
-62.346	336.617	2152.363
-82.206	-794.824	2693.898
-98.751	-768.631	2924.417
-72.118	-884.652	2696.160
-72.230	-644.752	2689.463
-29.582	56.027	2033.570
-3.900	401.522	1641.423
-14.550	206.222	2028.718
-22.127	-675.244	2920.015
-1.707	-1222.550	2702.975
8.043	-654.072	2688.014
7.947	-454.310	2682.906
25.997	64.023	2160.675
18.098	-723.840	2689.557
33.986	136.140	2158.740
82.169	-88.115	2164.619
80.940	-38.391	2308.625
98.128	-628.396	2685.528
98.062	-403.950	2680.215
108.015	-224.139	2675.976
104.971	92.686	1820.755
118.268	-1184.858	2697.304
118.182	-852.154	2689.922
132.442	-72.669	2309.236
163.459	-1042.056	2922.573
158.104	-891.333	2689.553
158.099	-851.600	2688.708
158.076	-622.875	2683.847
168.086	-1109.417	2693.822
146.424	37.985	1653.106
146.423	64.984	1652.194
148.857	410.410	1723.840
196.059	-857.540	2917.964
188.006	-712.111	2684.945
186.231	-32.064	2162.851
228.614	-965.237	2918.854
217.996	-203.947	2674.231
227.066	-1110.193	2496.977
237.821	-681.784	2683.007
186.829	198.283	1729.724
191.717	470.318	1812.166
261.110	-1029.466	2918.771
198.368	49.299	1822.225
236.699	453.910	2465.642
236.729	555.980	2463.612
257.745	-631.933	2681.553
257.771	-572.321	2680.459
226.347	521.283	2150.803
293.719	-823.777	2914.133
293.776	-737.285	2912.721
277.917	-178.907	2673.430
288.012	35.899	2669.116
273.692	435.328	2466.247
297.584	-567.084	2679.653
315.717	-412.078	2906.950
297.732	-343.302	2675.555
297.802	-243.676	2673.845
297.880	-133.953	2671.962
278.441	545.998	2296.333
318.440	577.632	2659.881
327.227	-740.295	2681.479
381.122	-183.747	2902.350
357.698	-133.882	2671.211
366.856	-759.598	2680.556
367.123	-551.600	2677.402
367.174	-511.916	2676.801
367.391	-343.025	2674.245
376.664	-828.660	2681.271
388.620	577.570	2660.419
396.647	-699.892	2678.755
406.709	-600.817	2677.066
416.023	-936.547	2681.403
418.521	532.026	2660.326
455.115	-1122.232	2911.937
306.776	96.994	1732.322
421.804	555.849	2465.204
465.925	-669.463	2676.236
449.668	611.611	2464.624
485.152	-876.269	2678.047
485.251	-836.889	2677.585
505.873	-501.007	2673.137
545.418	361.600	2894.525
595.677	-1370.684	3182.463
551.287	-1194.714	2908.115
515.441	-609.683	2674.049
524.506	-875.610	2676.559
524.741	-782.055	2675.205
526.680	-153.579	2668.959
573.676	-855.140	2674.485
617.973	-529.135	2900.326
618.591	-378.105	2899.294
625.412	-1309.658	2905.141
583.963	-712.347	2672.413
638.181	-818.920	2901.467
596.810	35.771	2666.157
499.031	569.441	2152.564
602.373	-1030.959	2674.807
536.209	550.259	2299.014
625.670	-173.298	2667.378
683.569	-291.384	2897.136
667.306	245.572	2663.900
587.333	493.871	2299.206
730.126	328.351	2893.756
734.443	-790.838	2897.821
613.384	571.538	2298.531
708.600	516.566	2662.132
631.198	709.993	2297.334
603.161	569.295	2153.300
745.355	15.763	2664.223
811.803	-377.110	2893.889
758.489	-983.665	2667.720
827.478	295.310	2892.984
643.437	589.609	2153.991
783.560	-172.994	2664.167
794.769	15.742	2663.439
867.996	-42.135	2892.410
666.501	448.282	2154.723
810.298	-537.947	2664.301
889.203	-74.626	2891.928
903.226	-905.130	2890.438
903.667	-846.653	2890.185
839.094	-596.530	2663.398
846.458	-879.615	2663.345
875.885	265.115	2661.984
820.872	793.400	2466.831
877.554	-630.234	2661.378
878.382	-556.921	2661.997
775.652	502.047	2299.502
905.704	309.930	2660.594
746.679	504.460	2154.432
802.744	683.701	2298.724
779.872	665.935	2153.581
829.496	775.152	2299.352
1022.341	-600.363	2886.010
843.904	493.210	2299.518
974.820	-629.292	2658.731
990.142	-123.135	2659.463
923.899	55.440	2466.492
870.079	553.605	2299.347
819.459	617.296	2154.022
819.743	649.656	2153.878
887.762	614.130	2299.238
1028.927	-167.572	2658.975
1029.383	-113.192	2658.555
1035.651	-339.682	2655.340
1037.043	-280.886	2657.568
993.606	573.087	2466.463
1188.972	-31.278	2884.963
1305.534	-205.548	3154.802
1327.493	-293.899	3153.544
1231.858	-9.689	2884.075
1150.017	99.965	2657.996
1086.678	666.013	2466.612
1272.615	-106.673	2881.756
1275.886	76.749	2884.004
1345.529	-160.262	2878.720
1092.901	609.304	2300.029
1256.372	55.093	2654.461
1395.848	-267.100	2875.256
1241.253	96.310	2461.553
1447.687	-288.196	2872.917
1343.686	-406.351	2645.832
1361.726	-454.805	2644.393
1856.742	-683.283	3453.333
1284.263	-332.334	2288.755
1785.903	-638.759	3123.358
1537.894	-583.089	2633.287
1836.470	-1387.308	3094.551
1583.363	-630.388	2630.004
1326.589	-407.207	2142.370
-1132.562	-434.709	2858.665
-1128.484	-170.267	2826.362
-1126.017	-611.950	2880.025
-1043.105	-373.429	2677.114
-832.281	273.175	2203.168
-1005.655	-798.276	2725.973
-1079.857	-668.197	2884.265
-998.208	-894.134	2736.917
-1036.129	-911.938	2910.888
-1027.298	-958.908	2915.914
-1007.904	-203.413	2824.760
-1077.556	-719.499	3088.184
-923.553	-533.811	2689.807
-978.718	-101.885	2811.411
-971.989	-1080.993	2926.569
-960.934	-949.368	2910.332
-951.301	-139.022	2814.596
-540.991	288.721	1719.265
-909.377	-556.785	2861.276
-532.352	282.957	1780.458
-879.620	-398.854	2841.355
-863.715	-678.067	2872.565
-831.068	-204.516	2816.600
-767.669	-417.977	2837.435
-764.916	-84.789	2799.933
-760.362	-668.943	2865.097
-747.292	-205.037	2812.542
-741.964	-715.528	2869.118
-527.569	286.519	2090.969
-720.201	-316.260	2823.508
-668.276	-92.044	2626.839
-710.061	-205.268	2810.700
-687.219	-939.199	2890.085
-686.960	-901.885	2885.975
-685.862	-743.494	2868.531
-685.411	-678.365	2861.360
-683.676	-427.648	2833.760
-682.396	-242.433	2813.374
-681.565	-122.271	2800.148
-611.145	-608.223	2679.920
-649.354	-901.776	2883.284
-698.996	-453.436	3034.908
-590.613	-83.983	2622.289
-679.317	-523.919	3041.765
-626.249	-196.544	2805.464
-607.967	-252.126	2810.495
-581.970	-608.851	2847.073
-579.481	-150.641	2798.129
-574.381	-929.449	2880.816
-542.812	-252.510	2807.006
-557.399	-449.028	3025.937
-505.551	-243.488	2804.012
-490.074	-947.667	2876.439
-470.273	-697.106	2849.011
-467.692	-82.130	2785.370
-452.844	-1003.174	2879.327
-488.030	-770.401	3054.881
-442.073	-650.801	2842.309
-440.967	-373.234	2813.740
-410.285	-260.880	2631.547
-432.493	-590.623	2835.445
-424.476	-928.784	2869.510
-411.703	-13.334	2775.317
-396.833	-1039.886	2878.658
-357.773	-51.288	2607.385
-375.837	-373.540	2809.829
-375.076	-151.959	2787.450
-368.660	-1002.604	2872.649
-367.254	-586.132	2830.675
-366.071	-235.079	2795.314
-359.442	-1039.589	2875.627
-358.185	-660.116	2837.480
-349.740	-928.406	2863.723
-320.199	-419.962	2811.007
-311.735	-697.095	2837.882
-293.790	-928.103	2859.326
-293.683	-891.130	2855.679
-273.327	-625.883	2659.498
-291.706	-207.844	2788.330
-228.607	-918.501	2853.241
-228.511	-881.588	2849.671
-198.889	-180.756	2780.307
-191.070	-770.775	2836.150
-190.979	-733.898	2832.624
-190.119	-383.600	2799.146
-182.144	-922.795	2849.824
-181.876	-807.621	2838.958
-181.505	-655.532	2824.459
-136.310	-1006.531	2685.961
-105.701	272.943	2176.711
-94.049	284.084	2074.513
-116.791	-733.769	2827.019
-71.867	375.047	1694.201
-74.608	31.194	2097.439
-89.393	-903.831	2840.576
-89.178	-807.300	2831.711
-89.115	-779.707	2829.155
-88.843	-660.119	2818.078
-58.201	286.081	1762.745
-70.983	-945.106	2842.946
-50.708	-163.276	2769.850
-35.750	-62.169	2204.371
-24.045	-632.515	2810.722
-23.560	-421.082	2791.544
-15.442	-907.986	2834.954
-14.635	-719.818	3014.319
-14.692	-42.393	2101.191
-5.166	-457.919	2793.595
-7.254	36.188	2193.811
3.319	-779.406	2821.854
3.427	-733.511	2817.726
31.919	-393.705	2785.280
32.492	-154.613	2763.983
41.960	-62.730	2200.168
67.425	-953.196	2831.993
48.884	-119.064	2204.852
48.952	-90.925	2202.317
77.301	-687.495	2807.874
78.604	-173.310	2762.757
87.217	-412.279	2783.076
95.454	-788.226	2815.221
104.339	-907.155	2824.819
105.065	-632.469	2800.924
77.181	-91.125	2200.737
113.629	-870.502	2820.856
150.267	-906.815	2820.863
150.372	-870.267	2817.732
151.053	-632.439	2797.362
159.256	-970.663	2825.529
170.629	-229.019	2761.610
177.950	-851.822	2813.825
178.337	-723.887	2802.969
95.043	293.410	1695.282
95.124	324.692	1692.469
187.259	-806.102	2809.179
195.712	-1034.125	2827.648
147.770	-63.506	2194.277
206.678	-467.652	2779.203
214.427	-906.322	2815.274
216.701	-210.925	2757.028
203.385	431.337	2389.286
219.381	509.637	2528.039
203.693	527.461	2381.102
157.137	478.765	1956.690
242.792	-641.496	2790.898
250.822	-960.672	2816.575
136.368	139.347	1706.962
219.908	583.474	2375.674
274.309	451.797	2698.877
253.535	457.868	2530.820
299.695	745.582	2870.525
277.907	-1042.237	2820.809
290.120	-238.882	2754.371
290.297	-193.018	2750.629
290.510	-137.949	2746.135
275.489	-545.148	2612.509
298.722	-385.515	2765.668
298.866	-348.894	2762.689
296.733	534.827	2522.498
324.675	-750.747	2793.080
332.727	-1000.708	2812.412
342.005	-959.764	2808.279
354.617	-175.078	2744.841
354.781	-138.387	2741.915
361.069	-768.788	2791.424
362.027	-559.267	2774.760
362.244	-518.234	2771.731
362.989	-349.156	2758.056
369.838	-841.464	2796.406
385.773	589.696	2682.542
396.807	-904.796	2798.972
397.757	-714.060	2783.998
398.302	-604.833	2775.426
413.264	543.155	2684.907
414.730	-949.946	2800.850
432.301	-1053.796	2807.248
434.192	-704.840	2780.192
417.083	576.888	2513.677
470.957	-632.033	2771.530
478.457	-895.006	2790.791
420.367	578.266	2368.091
487.727	-858.727	2787.208
477.066	589.046	2509.192
516.406	-622.866	2767.033
523.660	-894.591	2786.601
523.961	-849.391	2783.218
524.324	-795.103	2779.155
528.648	-148.734	2730.817
531.461	-1074.898	2799.222
438.070	578.962	2238.998
492.256	565.413	2365.222
577.973	-871.557	2780.026
580.778	-495.647	2752.351
632.932	-195.891	2922.608
545.117	-692.519	2602.048
644.912	62.056	2903.569
596.777	-772.087	2771.164
603.487	-1055.805	2790.737
467.731	547.753	2127.530
568.939	-868.590	2612.916
504.717	442.854	2246.447
505.285	525.667	2240.079
628.718	-176.839	2725.724
646.045	-277.359	2731.575
659.645	-785.188	2766.191
736.734	350.436	2877.784
678.034	-739.977	2761.358
557.360	472.480	2241.613
565.623	570.393	2233.879
664.776	479.990	2508.750
580.377	540.091	2235.447
596.581	683.475	2224.062
566.541	539.840	2123.624
748.914	23.598	2703.289
762.923	-359.759	2728.112
769.824	271.612	2685.158
770.630	345.422	2680.134
709.839	-938.004	2604.761
766.726	-829.364	2759.222
783.129	-168.712	2713.760
794.392	23.195	2700.173
609.067	560.780	2120.079
811.803	-41.042	2703.195
884.170	248.979	2875.175
759.246	509.388	2502.404
753.777	-708.285	2584.860
814.165	-595.145	2739.382
814.874	-545.554	2736.425
669.519	463.879	2236.608
820.687	-793.022	2751.701
829.491	-77.753	2704.322
847.296	-801.778	2749.732
855.489	-855.432	2752.382
857.372	-711.993	2743.020
879.405	270.451	2678.372
885.087	-639.978	2735.883
739.449	697.468	2216.670
916.520	316.150	2673.118
744.393	478.195	2231.724
912.472	-594.928	2730.564
752.308	515.824	2228.701
753.115	583.790	2223.944
814.010	712.081	2340.325
781.431	455.200	2231.355
741.912	467.188	2120.278
791.887	689.424	2214.803
792.565	742.542	2211.136
1000.338	-124.655	2694.390
819.218	492.494	2226.812
1011.168	-15.321	2687.008
827.613	560.365	2221.807
830.230	731.146	2210.863
1013.988	-378.631	2708.453
834.856	526.517	2224.310
836.140	635.948	2216.305
786.123	623.228	2107.252
1117.887	92.438	2868.966
1035.485	-170.377	2694.350
1036.443	-115.819	2691.056
963.858	-507.228	2553.737
1042.514	-279.263	2700.181
1068.347	657.396	2643.317
1176.026	86.807	2864.145
1193.243	-22.156	2868.713
1102.238	38.653	2677.072
1308.917	-179.538	3097.784
1317.429	-265.074	3101.237
1146.454	-11.916	2677.233
1369.763	-265.332	3096.488
1382.377	-180.015	3091.317
1283.049	85.712	2856.016
1035.756	624.551	2334.019
1188.864	-107.883	2678.539
1136.662	652.092	2473.003
1165.963	80.999	2502.628
1259.069	-153.750	2675.240
1273.130	55.232	2663.243
1051.574	573.009	2209.170
1515.625	-266.045	3082.980
1309.123	63.989	2660.018
1456.053	-278.969	2858.957
1349.322	-415.253	2680.486
1266.058	88.432	2494.835
1468.860	-482.601	2866.858
1289.371	16.250	2497.436
1298.118	45.720	2494.641
1240.686	-350.669	2248.636
1652.502	-587.874	2852.417
538.201	148.758	-321.100
534.532	198.883	-325.416
-1003.332	-211.375	2903.578
-928.669	-923.391	2837.979
-916.123	-131.422	2744.397
-952.561	-293.476	2911.475
-948.170	-569.981	2943.931
-875.259	-91.666	2738.632
-835.115	-687.736	2806.167
-897.558	-691.549	2955.996
-855.836	-190.859	2896.412
-741.887	-389.469	2768.404
-738.215	-76.607	2733.089
-539.550	316.365	2171.712
-728.627	-647.488	2796.796
-715.324	-188.882	2744.981
-712.790	-687.912	2800.580
-744.752	-311.982	2906.427
-666.085	-109.119	2734.556
-714.710	-752.446	2954.268
-663.588	-655.675	2794.705
-617.593	-435.313	2640.440
-711.348	-432.753	2918.614
-709.268	-234.798	2896.543
-657.644	-873.908	2818.401
-638.864	-623.452	2790.018
-624.979	-873.807	2816.646
-666.582	-295.244	2901.677
-568.751	-74.759	2599.539
-648.202	-183.658	2888.784
-642.520	-502.021	2923.333
-586.731	-245.836	2746.817
-557.340	-591.399	2782.755
-553.560	-141.914	2734.473
-551.770	-897.785	2815.231
-547.692	-406.529	2762.559
-544.704	-45.973	2723.918
-523.863	-462.854	2767.540
-562.241	-244.325	2892.239
-516.772	-591.485	2780.852
-548.332	-674.736	2937.497
-572.853	-446.016	3083.194
-481.734	-238.483	2742.138
-472.154	-30.504	2719.986
-506.991	-968.233	2966.246
-496.208	-683.392	2935.756
-487.025	-614.482	2928.077
-483.184	-69.007	2870.977
-461.852	-743.710	2940.238
-425.374	-254.851	2741.666
-424.680	-150.799	2730.885
-417.992	-359.036	2752.119
-437.123	-950.552	2960.226
-426.590	-666.201	2930.360
-391.550	-7.114	2714.953
-367.617	-39.255	2717.436
-390.112	-374.097	2898.709
-360.194	-143.240	2727.740
-382.795	-597.445	2921.074
-380.594	-228.304	2883.476
-345.534	-391.432	2752.269
-366.063	-700.611	2930.646
-305.240	-399.619	2751.273
-290.565	-671.973	2777.669
-306.724	-949.731	2952.148
-306.541	-915.348	2948.720
-282.273	-631.912	2773.252
-271.945	-199.805	2729.986
-250.924	-186.289	2873.989
-218.798	-856.001	2791.675
-201.583	-696.177	2921.004
